name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
33130,2020-12-09,63.9,50.1,56,63.9,50.1,56,39.6,55.7,0,0,0,,0,0,21.9,15,326.8,1021.8,3.7,9.9,390,33.8,6,,2020-12-09T06:56:25,2020-12-09T17:30:28,0.83,Clear,Clear conditions throughout the day.,clear-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2020-12-10,71.5,48.2,60.6,71.5,48.2,60.6,47.3,63.4,0,0,0,,0,0,18.3,10,7.7,1021.7,34.6,9.9,365,31.8,6,,2020-12-10T06:57:05,2020-12-10T17:30:44,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2020-12-11,76.5,60,67.4,76.5,60,67.4,56.8,69.8,0.12,100,25,rain,0,0,,12.2,24.5,1019.8,86.2,9.3,364.9,31.7,6,,2020-12-11T06:57:43,2020-12-11T17:31:01,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,72202912888,74783012849,KHWO,72202412882,72203792809,KMIA,KOPF,72202612826,72202012839,KTMB,0234W"
33130,2020-12-12,78,68,73.2,78,68,73.2,66.9,81.1,0.34,100,41.67,rain,0,0,18.3,10.8,123.8,1018.6,82.6,9.3,346.7,29.7,5,,2020-12-12T06:58:21,2020-12-12T17:31:19,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2020-12-13,81.9,65.7,73.6,83,65.7,73.9,65.5,77.6,0,0,0,,0,0,23,8.9,122.8,1018.8,26.7,9.8,356.7,30.5,6,,2020-12-13T06:58:59,2020-12-13T17:31:39,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2020-12-14,84.3,67.2,74.9,87.5,67.2,75.7,67.1,78,0,0,0,,0,0,17.2,10.3,221.7,1017.2,22.6,9.9,379.5,32.3,6,,2020-12-14T06:59:36,2020-12-14T17:32:00,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2020-12-15,81.6,71.4,75.2,84.9,71.4,75.8,69.3,82.8,0,0,0,,0,0,,7.3,204.3,1015.7,59.2,9.9,316.3,27,5,,2020-12-15T07:00:11,2020-12-15T17:32:23,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2020-12-16,81.1,69,75.1,84.8,69,75.6,69.8,84.3,0,0,0,,0,0,27.7,14.4,167,1015,47.1,9.6,368.6,31.6,6,,2020-12-16T07:00:46,2020-12-16T17:32:46,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2020-12-17,83.4,65.3,74.5,87.2,65.3,75.2,68.1,81.4,0.002,100,4.17,rain,0,0,19.7,13.8,275.8,1017.1,58.9,9.1,387.8,33.2,6,,2020-12-17T07:01:20,2020-12-17T17:33:11,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2020-12-18,71.4,54.4,62.7,71.4,54.4,62.7,52.8,70.7,0,0,0,,0,0,24.2,14.6,357,1023.1,34.3,9.9,364.5,31.7,6,,2020-12-18T07:01:54,2020-12-18T17:33:38,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2020-12-19,75.2,56.4,65.8,75.2,56.4,65.8,55.6,71.2,0,0,0,,0,0,20.8,10.8,57.9,1022,43.5,9.9,303,26.4,5,,2020-12-19T07:02:26,2020-12-19T17:34:05,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2020-12-20,80.3,64.5,72.3,82.3,64.5,72.4,65.1,78.6,0,0,0,,0,0,19.7,11.8,155.6,1017.7,38.6,9.9,360.6,30.5,6,,2020-12-20T07:02:57,2020-12-20T17:34:34,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2020-12-21,78.4,64.7,72.3,78.4,64.7,72.3,64.1,76.5,0,0,0,,0,0,,11.6,292.3,1017.6,48.2,9.8,344.2,29.5,5,,2020-12-21T07:03:27,2020-12-21T17:35:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2020-12-22,75.3,60.4,67.3,75.3,60.4,67.3,56.3,68.8,0,0,0,,0,0,16.1,12.4,13.1,1021.6,35.4,9.9,372.6,32,6,,2020-12-22T07:03:56,2020-12-22T17:35:34,0.26,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2020-12-23,78.3,60.5,69.8,78.3,60.5,69.8,58.9,69.8,0,0,0,,0,0,23,17.3,84.4,1021,68.5,9.9,375.7,32.1,6,,2020-12-23T07:04:25,2020-12-23T17:36:06,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2020-12-24,81.3,73.5,76.3,85,73.5,76.9,70,81.3,0.186,100,12.5,rain,0,0,27.7,16.6,150.3,1015.8,78.3,9.9,336.7,28.7,6,,2020-12-24T07:04:51,2020-12-24T17:36:39,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2020-12-25,73.8,50.2,57.8,73.8,50.2,57.8,45.9,65.6,0.006,100,16.67,rain,0,0,32,19.2,324,1019.6,52.4,9.9,368.7,32,6,,2020-12-25T07:05:17,2020-12-25T17:37:13,0.36,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2020-12-26,62.6,47.2,54.1,62.6,43.6,53.6,40.7,61.7,0,0,0,,0,0,,9.5,333.9,1020.9,29.4,9.9,352.2,30.4,5,,2020-12-26T07:05:42,2020-12-26T17:37:48,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2020-12-27,73.8,52,62.6,73.8,52,62.6,50.5,65.6,0.033,100,16.67,rain,0,0,19.7,14.5,17.7,1020.3,45.5,9.8,359.8,31.2,5,,2020-12-27T07:06:05,2020-12-27T17:38:24,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2020-12-28,75.1,62,68.9,75.1,62,68.9,58.4,71,0.048,100,16.67,rain,0,0,23,17,36,1022.2,68.5,9.5,373.1,32.2,7,,2020-12-28T07:06:27,2020-12-28T17:39:01,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2020-12-29,76.2,63.2,70.9,76.2,63.2,70.9,57.1,62.5,0,0,0,,0,0,28.9,17.1,55.8,1023.1,61,9.8,349.6,29.9,6,,2020-12-29T07:06:48,2020-12-29T17:39:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2020-12-30,78.6,71.8,74.5,78.6,71.8,74.5,62.2,65.8,0,0,0,,0,0,31.5,23.3,92.1,1020.8,81.2,9.9,329.6,28,5,,2020-12-30T07:07:08,2020-12-30T17:40:17,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2020-12-31,80.7,72.9,75.9,83.1,72.9,76.1,66.5,73,0,0,0,,0,0,30,21.2,117.4,1019.3,39.9,9.9,353.7,30.3,6,,2020-12-31T07:07:26,2020-12-31T17:40:56,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-01-01,80.4,73.9,76.6,83.6,73.9,77,69.3,78.4,0,0,0,,0,0,29.7,20.2,131.1,1021.4,64.7,9.9,348.5,29.8,6,,2021-01-01T07:07:43,2021-01-01T17:41:36,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-01-02,80.5,70.9,76.1,82.7,70.9,76.2,67.3,74.8,0,0,0,,0,0,25.3,15.9,146.7,1020.5,64.5,9.9,384,32.7,5,,2021-01-02T07:07:58,2021-01-02T17:42:17,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-01-03,82.8,67.1,74.9,85,67.1,75.5,66.3,75.9,0,0,0,,0,0,16.1,11.2,194,1018.1,51.5,9.9,365.8,31.2,6,,2021-01-03T07:08:12,2021-01-03T17:42:58,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-01-04,74.2,63.9,69.6,74.2,63.9,69.6,56,64.7,0,0,0,,0,0,17.2,9.9,320.6,1016.9,89.1,9.9,309,26.7,3,,2021-01-04T07:08:25,2021-01-04T17:43:40,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-01-05,71.4,57.7,63.8,71.4,57.7,63.8,44.7,52,0,0,0,,0,0,18.3,12.2,332.5,1017.3,13.8,9.9,391.5,34.3,6,,2021-01-05T07:08:36,2021-01-05T17:44:23,0.73,Clear,Clear conditions throughout the day.,clear-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-01-06,73,53.3,62.3,73,53.3,62.3,46.3,59.6,0,0,0,,0,0,,6.2,336.7,1018.6,22.3,9.9,416.4,36.3,6,,2021-01-06T07:08:46,2021-01-06T17:45:06,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-01-07,75.8,54.5,67.1,75.8,54.5,67.1,55.6,68.2,0,0,0,,0,0,24.2,15.3,150.5,1017.2,59,9.9,365.8,31.7,7,,2021-01-07T07:08:55,2021-01-07T17:45:49,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-01-08,75,63.6,70,75,63.6,70,60.3,72.4,0,0,0,,0,0,22.4,15.6,265.7,1014.7,70.8,9.9,352.7,30.3,5,,2021-01-08T07:09:02,2021-01-08T17:46:33,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-01-09,65.5,55.8,61.1,65.5,55.8,61.1,48.1,62.8,0,0,0,,0,0,23,14.1,322.4,1018.9,46.8,9.9,414.9,36.1,6,,2021-01-09T07:09:07,2021-01-09T17:47:18,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-01-10,69.9,48.1,58.8,69.9,45.7,58.4,45.1,62,0,0,0,,0,0,,9.8,340.2,1022.7,29.3,9.9,393.8,34.3,6,,2021-01-10T07:09:11,2021-01-10T17:48:02,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-01-11,76.4,60.2,70.1,76.4,60.2,70.1,58.2,66.2,0,0,0,,0,0,18.3,11.3,128.3,1021.7,73.1,9.9,359,31.1,4,,2021-01-11T07:09:14,2021-01-11T17:48:48,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,72202912888,74783012849,KHWO,72202412882,72203792809,KMIA,KOPF,72202612826,72202012839,0234W"
33130,2021-01-12,76.4,66,70.7,76.4,66,70.7,64.4,81,0,0,0,,0,0,19.7,9.8,329.7,1021.1,68.8,9.9,330.3,28.7,3,,2021-01-12T07:09:15,2021-01-12T17:49:33,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-01-13,76.4,62.3,66.8,76.4,62.3,66.8,60,79.7,0.117,100,20.83,rain,0,0,,9.5,340,1019.1,83.7,9.3,371.2,32.3,6,,2021-01-13T07:09:14,2021-01-13T17:50:19,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-01-14,68.7,59.5,64.3,68.7,59.5,64.3,56.9,77.8,0.354,100,16.67,rain,0,0,17.2,10.7,349.5,1016.2,97,8.6,337.9,29.7,3,,2021-01-14T07:09:12,2021-01-14T17:51:04,0.05,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-01-15,74.9,63.4,69.1,74.9,63.4,69.1,55.4,62.7,0.006,100,4.17,rain,0,0,,9.4,262.2,1013.7,79.7,9.9,402.3,34.8,7,,2021-01-15T07:09:09,2021-01-15T17:51:51,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-01-16,71.9,60.2,66.4,71.9,60.2,66.4,53.2,63.4,0,0,0,,0,0,25.3,12.9,288,1015.3,68.6,9.9,378.3,32.7,6,,2021-01-16T07:09:04,2021-01-16T17:52:37,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-01-17,68,52.4,61.1,68,52.4,61.1,46.8,60.2,0,0,0,,0,0,,7.1,331.2,1018.1,61.9,9.9,388.4,33.8,5,,2021-01-17T07:08:58,2021-01-17T17:53:23,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,72202912888,74783012849,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202612826,72202012839,0234W"
33130,2021-01-18,70.9,60.8,65.1,70.9,60.8,65.1,53.2,66.4,0.008,100,4.17,rain,0,0,,9.7,355.4,1020.8,65.5,9.9,390.4,34.2,6,,2021-01-18T07:08:50,2021-01-18T17:54:09,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-01-19,73.8,57.6,65.2,73.8,57.6,65.2,50.7,60.4,0,0,0,,0,0,21.9,13.4,46.6,1025.1,26.7,9.9,321,15.2,8,,2021-01-19T07:08:40,2021-01-19T17:54:56,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,F8130,KMIA,KOPF,72202012839,0234W"
33130,2021-01-20,74.6,59.2,66.6,74.6,59.2,66.6,53.8,64.7,0,0,0,,0,0,19.7,11.7,32.7,1023.9,31,9.9,266.3,10.5,7,,2021-01-20T07:08:29,2021-01-20T17:55:42,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHWO,72202412882,72203792809,F8130,KMIA,KOPF,72202012839"
33130,2021-01-21,75.5,57.1,66.7,75.5,57.1,66.7,56,70.1,0,0,0,,0,0,17.2,9.8,158.3,1020.1,37.1,9.9,254.7,10.1,7,,2021-01-21T07:08:17,2021-01-21T17:56:29,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,F8130,KMIA,KOPF,72202012839"
33130,2021-01-22,78.5,56.7,67.9,78.5,56.7,67.9,58.4,73.9,0,0,0,,0,0,21.9,10.1,249.9,1017.1,19.4,9.5,280.5,11.1,7,,2021-01-22T07:08:03,2021-01-22T17:57:15,0.3,Clear,Clear conditions throughout the day.,clear-day,"KHWO,72202412882,72203792809,F8130,KMIA,KOPF,72202012839"
33130,2021-01-23,80.3,59.1,69,80.4,59.1,69,60.3,76.4,0,0,0,,0,0,,8.4,3.3,1018,15.2,8.9,273.1,11.1,7,,2021-01-23T07:07:48,2021-01-23T17:58:01,0.34,Clear,Clear conditions throughout the day.,clear-day,"KHWO,72202412882,72203792809,F8130,KMIA,KOPF,72202012839"
33130,2021-01-24,81.2,64.8,71.4,82.9,64.8,71.5,64.8,80.9,0,0,0,,0,0,,9.8,74.3,1019.1,55,8.7,286.1,16.4,6,,2021-01-24T07:07:31,2021-01-24T17:58:47,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,72202912888,KHWO,72202412882,72203792809,F8130,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-01-25,78.6,67.3,72.7,78.6,67.3,72.7,65.9,80,0,0,0,,0,0,25.1,16.7,130.8,1017.8,56.6,9.9,361.9,30.9,5,,2021-01-25T07:07:13,2021-01-25T17:59:33,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,72202912888,74783012849,KHWO,72202412882,72203792809,KMIA,KOPF,72202612826,72202012839,0234W"
33130,2021-01-26,82.3,66.6,73.6,84.8,66.6,74,66.1,78.9,0,0,0,,0,0,20.8,11.7,145.6,1017.2,16,9.9,414.5,35.4,7,,2021-01-26T07:06:53,2021-01-26T18:00:19,0.43,Clear,Clear conditions throughout the day.,clear-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-01-27,84.7,65.7,75.2,85.2,65.7,75.5,65.6,75.2,0,0,0,,0,0,20.8,13.7,248.3,1018,30.1,9.8,392.8,33.6,7,,2021-01-27T07:06:32,2021-01-27T18:01:05,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-01-28,75.9,59.5,69.6,75.9,59.5,69.6,56,66.8,0,0,0,,0,0,25.2,16.3,339.6,1020.8,36.4,9.3,392,34,7,,2021-01-28T07:06:09,2021-01-28T18:01:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,72202912888,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-01-29,71.8,54.1,62.8,71.8,54.1,62.8,50.1,64.1,0,0,0,,0,0,21.9,12,4.7,1023.2,55.5,9.9,410.7,35.7,7,,2021-01-29T07:05:45,2021-01-29T18:02:35,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-01-30,74.1,56.7,66.7,74.1,56.7,66.7,52.8,62.4,0,0,0,,0,0,25.3,17.1,90,1022.3,66.1,9.9,385.8,33.4,6,,2021-01-30T07:05:20,2021-01-30T18:03:20,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-01-31,77.2,67.9,72.2,77.2,67.9,72.2,60.5,67,0,0,0,,0,0,27.7,15.7,137.7,1018.9,74.8,9.9,395.8,33.8,5,,2021-01-31T07:04:53,2021-01-31T18:04:04,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-02-01,75,57.2,67.8,75,57.2,67.8,55.5,66.9,0.023,100,8.33,rain,0,0,32.7,22.3,265.8,1012.3,48.2,9.8,376.4,32.9,7,,2021-02-01T07:04:25,2021-02-01T18:04:49,0.64,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"0878W,72202912888,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-02-02,64.5,51.5,56.6,64.5,51.5,56.6,39.3,53.6,0,0,0,,0,0,28.3,18.1,288.9,1014.9,36.7,9.9,415,36,7,,2021-02-02T07:03:56,2021-02-02T18:05:33,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-02-03,66,49.1,56.8,66,45.2,56.5,39.8,55.4,0,0,0,,0,0,23,12.6,305.5,1018.1,0,9.9,394.8,34.3,6,,2021-02-03T07:03:25,2021-02-03T18:06:16,0.71,Clear,Clear conditions throughout the day.,clear-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-02-04,72,48,60,72,46.5,59.7,43.9,57.2,0,0,0,,0,0,21.9,12.1,104.2,1019.6,31.5,9.9,421.8,36.6,7,,2021-02-04T07:02:53,2021-02-04T18:07:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-02-05,76.5,56.3,67.5,76.5,56.3,67.5,58.5,74,0,0,0,,0,0,20.8,11.9,146.4,1016.5,32.8,9.9,408.5,35.4,7,,2021-02-05T07:02:20,2021-02-05T18:07:43,0.78,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"0878W,72202912888,74783012849,KHWO,72202412882,72203792809,KMIA,KOPF,72202612826,72202012839,0234W"
33130,2021-02-06,80.9,69.6,73.4,84.7,69.6,73.7,69.8,88.8,0.752,100,25,rain,0,0,28.7,16.3,150.4,1015,84.3,9.1,313,26.7,5,,2021-02-06T07:01:45,2021-02-06T18:08:25,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-02-07,83.8,73.2,77.6,88.4,73.2,78.8,71.3,82.1,0.028,100,4.17,rain,0,0,30.2,17.3,208.3,1014.8,67.5,9.2,368.2,31.5,6,,2021-02-07T07:01:10,2021-02-07T18:09:07,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-02-08,83.5,72.5,76.8,87.3,72.5,77.9,71,83.4,0.585,100,25,rain,0,0,23,14.7,137.9,1018.8,59.1,8.6,427.3,36.4,7,,2021-02-08T07:00:33,2021-02-08T18:09:49,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-02-09,82,69,75.4,85.1,69,76.2,69.2,82.2,0,0,0,,0,0,20.8,13.5,124.6,1020.3,39.5,8.6,403.1,34.4,7,,2021-02-09T06:59:55,2021-02-09T18:10:30,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-02-10,81.7,69.8,75.1,83.7,69.8,75.6,67.6,78.5,0,0,0,,0,0,20.8,13.2,108.2,1019.9,44.4,9.8,375.1,32.2,5,,2021-02-10T06:59:15,2021-02-10T18:11:11,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-02-11,80.4,72.4,75.8,82.3,72.4,76.1,67.6,76.7,0,0,0,,0,0,23,15.7,120.5,1017.5,46.4,9.9,405.3,34.7,8,,2021-02-11T06:58:35,2021-02-11T18:11:52,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,0234W"
33130,2021-02-12,81.9,70.9,75.8,85,70.9,76.3,69.2,80.7,0,0,0,,0,0,21.9,14.4,137.4,1015.3,49.6,9.9,409.8,35,7,,2021-02-12T06:57:53,2021-02-12T18:12:32,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-02-13,82.5,74.4,77.7,86.9,74.4,78.8,71.1,80.6,0.012,100,12.5,rain,0,0,26.4,16.9,147.9,1014.2,68.2,9.9,361.5,21.8,7,,2021-02-13T06:57:11,2021-02-13T18:13:11,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72202912888,72203792809,F8130,0235W,72202612826,0234W,0878W,74783012849,KHWO,72202412882,KMIA,KOPF,72202012839"
33130,2021-02-14,84.8,75.5,79.2,90.2,75.5,80.9,72.1,79.6,0,0,0,,0,0,29.9,16.8,161.2,1014.8,62.5,9.9,403.3,34.5,7,,2021-02-14T06:56:27,2021-02-14T18:13:51,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-02-15,84.9,75.3,79.3,90.7,75.3,81,72.1,79.5,0.15,100,4.17,rain,0,0,27.1,16.8,156.8,1016.2,55.2,9.8,388.5,33.2,7,,2021-02-15T06:55:42,2021-02-15T18:14:29,0.13,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"0878W,72202912888,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB,0234W"
33130,2021-02-16,82.9,72.4,77,87.9,72.4,77.3,72.8,87.4,1.043,100,54.17,rain,0,0,25.3,12,184.2,1016.4,88.2,9.2,317,26.9,6,,2021-02-16T06:54:57,2021-02-16T18:15:08,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
33130,2021-02-17,82.7,72,77.1,88.1,72,78.5,71.5,83.5,0.013,100,4.17,rain,0,0,23,14.5,142.7,1018,69.7,9.1,393.1,33.5,6,,2021-02-17T06:54:10,2021-02-17T18:15:45,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,0234W"
